"product_title","location","account_seller","price","review","installment","rating","brand_hp"
"Apple iPod Touch 6 - 16GB - Pink - Garansi Resmi Apple","Medan","lee store online",3999000,41,166625,5,"apple"
"Xiaomi Redmi Note 5 - Ram 4GB / 64GB (4/64 GB) - BLACK","Jakarta","Axoo",2150000,40,89584,5,"xiaomi"
"iPhone 6S 128GB | MULUS LIKENEW - FULLSET - ORI - NORMAL 100% !","Batam","@ EvoStore",2999000,96,124959,4.6,"apple"
"Samsung Galaxy J8 3/32GB Garansi Resmi","Yogyakarta","esmgadget",3050000,10,127084,4.2,"samsung"
"HP MAXTRON V13 PRO - ANDROID - MURAH","Jambi","TOKO_AVEIRO",510000,43,21250,4.8,"lain-lain"
"XIAOMI REDMI NOTE 5 PRO 4/64 GARANSI DISTRI 1 TAHUN","Jakarta","KEDAI HP",1925000,2487,80209,4.8,"xiaomi"
"ASUS ZB602KL Zenfone MAX PRO M1 RAM 4GB RESMI Baru Surabaya","Surabaya","AGP Cellular",1909000,31,79542,4.9,"asus"
"Advan R1S Dual SIM Garansi Resmi","Yogyakarta","Jaka Online Shop",125000,12,5209,5,"lain-lain"
"Redmi 5 3GB/32GB Black/Gold Garansi TAM","Jambi","Toserba SilverKing",1850000,92,77084,5,"xiaomi"
"Sony Ericsson M1i Aspen. Touch & Type; Windows Mobile V6.5 Professional, Aplikasi Office Lengkap. Harga Eben Haezer Net Hanya:","Jakarta","Eben Haezer Net",320000,95,13334,4.6,"sony"
"Samsung Galaxy S8+ ( S8 Plus ) DualSim - Mulus - Normal 100%","Batam","@ EvoStore",4350000,71,181250,4.7,"samsung"
"xiaomi redmi note 7","Singkawang","squadpro",2500000,3,104167,5,"xiaomi"
"OPPO A57 NEW RAM 3/32GB GARANSI RESMI OPPO","Jakarta","VIV SHOP",2780000,119,115834,4.8,"oppo"
"Xiaomi Redmi 6A Smartphone - Gold [16GB/2GB]","Kab. Tangerang","Serba Serbi 10",1184000,28,49334,5,"xiaomi"
"SAMSUNG GALAXY J6 PLUS RAM 3 INTERNAL 32 GARANSI RESMI SEIN","Jakarta","GoodCell",1975000,37,82292,4.9,"samsung"
"samsung galaxy note 8 6/64 garansi sein 1th","Jakarta","Lowprofile cellular",8399000,77,349959,4.8,"samsung"
"Xiaomi Redmi 4X 2/16","Bekasi","indo success",1150000,75,47917,4.8,"xiaomi"
"Samsung Galaxy Note 3 Refurbish (Rosegold)","Jakarta","Eses Shop",1e+06,31,41667,5,"samsung"
"XIAOMI Mi 8 Lite (4/64) Garansi TAM","Jakarta","79 acc",3650000,39,152084,5,"xiaomi"
"C7975A LTO5 HP LTO 5 Ultrium 3 TB Data Catridge","Jakarta","Platinum Power",498000,39,20750,5,"cat"
"Redmi 6A 2/16 Tam","Kab. Grobogan","Jabar Market",1184000,26,49334,5,"xiaomi"
"Xiaomi Redmi 6A","Jakarta","AZ Eletronik",1225000,14,51042,5,"xiaomi"
"Nokia 1 Android Oreo Garansi Toko","Surabaya","Bakul_Koko",1100000,12,45834,5,"nokia"
"NOKIA 8110 4G ROM 4GB RAM 512MB - NEW - 100% ORI","Batam","T&T Mobile",980000,81,40834,4.7,"nokia"
"Redmi 6A Black No Repack","Kab. Sleman","Herry Ginting",1184900,30,49371,5,"xiaomi"
"XIAOMI REDMI 5 PLUS RAM 3GB INTERNAL 32GB GARANSI DISTRIBUTOR 1 TAHUN","Jakarta","YES Mi Phone",1950000,98,81250,4.8,"xiaomi"
"xiaomi Pocophone F1","Tangerang","dylanstore",5050000,54,210417,5,"xiaomi"
"Nokia 130 Garansi Resmi TAM","Yogyakarta","Jaka Online Shop",3e+05,11,12500,4.7,"nokia"
"SAMSUNG SM B310E/SAMSUNG PITON/SAMSUNG GURU MUSIC 2 RESMI SAMSUNG","Bekasi","HAPPY CELL mobile shop",275000,79,11459,4.9,"samsung"
"SAMSUNG Galaxy A20 3/32GB Garansi Resmi SEIN","Jakarta","Warung Teknologi",2275000,27,94792,5,"samsung"
"iphone 5s 16gb Grey Second mulus, ex internasional","Jakarta","cellularline168",1240000,63,51667,4.7,"apple"
"ADVAN i4D 4G LTE","Kab. Sidoarjo","okeman shop",1e+06,17,41667,5,"lain-lain"
"ASUS ZENFONE LIVE L1 ZA550KL 2GB/16GB GARANSI RESMI","Malang","LITTLE SQUAD",1150000,40,47917,5,"asus"
"SAMSUNG J2 PRIME SEGEL KONDISI BARU","Kab. Kebumen","upixsphone",1139000,48,47459,5,"samsung"
"OPPO A3s Ram 3Gb Internal 32Gb Garansi Resmi 1 Tahun","Surabaya","Elite jaya",2250000,72,93750,4.9,"oppo"
"Prince PC-9000","Jakarta","Laku8pedia",234000,19,9750,4.9,"lain-lain"
"HP OPPO REALME 2 PRO RAM 4GB ROM 64GB - REALME 4/64GB GARANSI 1 TAHUN","Jakarta","aci cell",2999000,36,124959,5,"oppo"
"xiaomi redmi note 4 ram 4 rom 64 garansi distributor","Bandung","Laptop Mania",4e+06,35,166667,5,"xiaomi"
"Asus Zenfone 4 Max Pro ZC554KL GARANSI RESMI ASUS","Jakarta","Cellular Mas",1399000,190,58292,4.9,"asus"
"Vivo Y91C","Jakarta","Dunia788",1530000,31,63750,4.7,"vivo"
"xiaomi redmi 5A 2/16 grs resmi tam 1 tahun","Jakarta","Lowprofile cellular",1349000,118,56209,4.8,"xiaomi"
"OPPO Realme 2 Pro Ram 6/64GB Garansi 1 Tahun","Medan","Kedai_Online",3343000,44,139292,4.8,"oppo"
"Samsung Galaxy A30 4/64GB -White","Jakarta","VR_MODESTE",3120000,20,130000,5,"samsung"
"Samsung Galaxy A10 (2GB/32GB)","Jakarta","ERAFONE",1587000,9,66125,4.9,"samsung"
"Xiaomi Redmi 7 2/16 Ram 2gb Rom 16gb Garansi Resmi TAM","Jakarta","Kreasindo Online",1550000,59,64584,5,"xiaomi"
"Xiaomi Redmi 6 3/32","Kab. Sidoarjo","Arrizqiallshop",1990000,49,82917,5,"xiaomi"
"Oppo F11 4/128 - 4GB 128GB Garansi Resmi","Bandung","love garagesale",3499000,29,145792,5,"oppo"
"OPPO A 37 2+16GB","Jakarta","MY IPHONESTORE",950000,32,39584,4.8,"oppo"
"Xiaomi Redmi 6a Tam","Kab. Pati","menrock house 69",1215000,37,50625,4.8,"xiaomi"
"Samsung B109 keystone3","Bandung","DiamondCell",222000,132,9250,4.9,"samsung"
"HANDPHONE ASUS ZENFONE MAX PRO M1 - ZB602KL 3/32GB GARANSI RESMI ASUS","Medan","mikrotek",1599000,99,66625,5,"asus"
"Xiaomi Redmi 6a New Ram 2/16","Kab. Jepara","Jepara_Official",1350000,40,56250,5,"xiaomi"
"SOFT CASE PRENIUM BLACK DOVE ALL SMART PHONE","Jakarta","V-Store Pedia",49000,136,2042,4.5,"lain-lain"
"Sony Xperia Z5 Compact Docomo Second","Jakarta","BXMShop",599000,243,24959,4.7,"sony"
"GARANSI RESMI Asus Zenfone Max Pro M1 RAM 6GB / 64 GB ZB602KL SEGEL 6","Pekanbaru","Devincitore",2314900,85,96455,4.8,"asus"
"Xiaomi Redmi 5 plus 4/64","Jakarta","SKY888",2e+06,48,83334,5,"xiaomi"
"XIAOMI REDMI NOTE 2 4G RAM 2GB ROM 16GB GREY","Jakarta","Ep jkt",1149000,90,47875,4.7,"xiaomi"
"Xiaomi Redmi 6 4/64","Medan","CK.Cellular",2150000,46,89584,5,"xiaomi"
"Huawei Mate 20 x Mate 20x 128GB (Pen + Cover)","Jakarta","MU MOBILE",10349000,47,431209,5,"huawei"
"HOMTOM HT70 18:9 Display 4G LTE Mobile Phone MT6750T Octa Core 6.0""HD","Jakarta","LUCKY CHEAP OLSHOP",3500000,35,145834,5,"lain-lain"
"Samsung Galaxy J2 Pro 2018 Garansi Resmi SEIN","Medan","Golden Asia Selular",1475000,10,61459,5,"samsung"
"Samsung Galaxy J2 Prime G532. GOLD","Depok","Pesona Gajet",1115000,97,46459,4.9,"samsung"
"BRANDCODE B81 PRO SPEAKER SPIKER CAMO LORENG DORENG RIVAL ALDO T88","Jakarta","Laku8pedia",249900,91,10413,4.6,"lain-lain"
"MEGA SUPER DISKON HP XIAOMI REDMI 4X PRIME 32GB RAM 3GB NEW GARANSI","Kab. Klaten","Centra Grosir City",1798000,82,74917,3.5,"xiaomi"
"Samsung Galaxy A7 2018 | 4GB RAM | 64GB | SEIN","Medan","Franco's shop",4e+06,47,166667,4.8,"samsung"
"OPPO F9 Smartphone 4GB/64GB Starry purple garansi resmi Oppo","Jakarta","Mrs.JK (Juliana Kerupuk)",4100000,36,170834,4.9,"oppo"
"oppo a37","Bandung","budi88 ponsel",2e+06,12,83334,5,"oppo"
"Sony Experia Z5 Fullset , Mulus dan bergaransi","Jakarta","pasarhape",1255000,60,52292,4.7,"sony"
"Xiaomi Redmi Note 5 Pro 4/64GB Black - Garansi Distri 1 Tahun","Jakarta","Yonas By CTM",1940000,16,80834,5,"xiaomi"
"Xiaomi Redmi 6A garansi distributor","Jakarta","rereishop",2005000,39,83542,5,"xiaomi"
"Xiaomi Mi 5s Plus 4/64GB Gold","Jakarta","Terminal Cell",4100000,11,170834,4.9,"xiaomi"
"Galaxy A50","Jakarta","Nian Loh store",5020000,38,209167,5,"lain-lain"
"iphone 6 64 gold distributor","Mataram","robinkaren shop",3e+06,26,125000,4.9,"apple"
"XIAOMI Redmi 6A RAM 2/16 Garansi resmi TAM","Bekasi","CellMaxxima",1178000,40,49084,5,"xiaomi"
"XIAOMI REDMI 6A garansi resmi TAM no repack","Yogyakarta","PhosCo Industries",1250000,33,52084,5,"xiaomi"
"oppo a3s ram 2/16gb","Bandung","Arriyadh Market",2e+06,40,83334,5,"oppo"
"VIVO Y17 NEW 4/128 GB GARANSI RESMI","Jakarta","SKW PHONE",2640000,26,110000,4.9,"vivo"
"Samsung Galaxy M20 SEIN","Surabaya","SuperBat Gadget Store",2750000,42,114584,5,"samsung"
"iPhone 6 16GB | MULUS 99% - FULLSET- GARANSI [GOLD-GREY-SILVER]","Batam","@ EvoStore",2550000,92,106250,4.6,"apple"
"SAMSUNG GALAXY A20 RAM 3GB INTERNAL 32GB RESMI SEIN","Jakarta","pisces mobile",2200000,43,91667,4.9,"samsung"
"SONY XPERIA XZ","Jakarta","Mr.Second",1200000,68,50000,4.7,"sony"
"[NEW] Tempered Glass Xiaomi Redmi 5 Plus High Quality Screen Protector","Jakarta","Oceanic",15000,110,625,4.4,"xiaomi"
"Second Iphone 5s 16Gb murah Grey 90% mulus","Jakarta","LovelyShop03",2e+06,36,83334,5,"apple"
"Asus Zenfone Max Pro M1 ZB602KL 3/32 Resmi ASUS","Tegal","TrenSelular",1799000,33,74959,4.9,"asus"
"handsfree / headset / earphone VIVAN VE-M20","Tangerang Selatan","RG AKSESORIS HP",55000,63,2292,4.7,"lain-lain"
"Realme C2 3/32 GB Garansi Resmi 1 Tahun","Jakarta","Gudang-HP",1499000,134,62459,4.8,"realme"
"iPhone 6S 16GB | MULUS LIKENEW - FULLSET - ORI - NORMAL 100% !","Batam","@ EvoStore",2399000,92,99959,4.6,"apple"
"LG G7 PLUS THINQ DUALSIM NORMAL BATANGAN","Jakarta","NanoGadget",5e+06,21,208334,5,"lg"
"Samsung Galaxy A7 2018 [4/64GB]","Kab. Bekasi","GCO",3725000,12,155209,4.7,"samsung"
"iPhone 6S PLUS 128GB | MULUS - FULLSET - ORI -NORMAL, iPhone 6S+ 128GB","Batam","@ EvoStore",3990000,72,166250,4.7,"apple"
"Samsung Galaxy A50 Ram 4GB Rom 64GB","Surabaya","ActionCam Surabaya",3450000,42,143750,5,"samsung"
"REALME 3 RAM 3GB GARANSI RESMI","Kab. Bogor","allshop cell",1850000,34,77084,5,"realme"
"Sony Xperia Xperformance Original Mulus(Bekas)","Tangerang","Asia ponsel88",860000,76,35834,4.4,"sony"
"REALME 3 RAM 3GB INTERNAL 32GB","Jakarta","Bintang Ponsell",1825000,37,76042,4.9,"realme"
"Redmi 5+ 4GB/64GB Black/Blue/Gold Garansi TAM","Jambi","Toserba SilverKing",2350000,86,97917,5,"xiaomi"
"handphone redmi 6 , black 4 + 64gb","Jakarta","tops computer",1800000,27,75000,5,"xiaomi"
"EVERCOSS M50 4G- GOLD","Jakarta","EVERCOSS OFFICIAL STORE",859000,3,35792,5,"evercoss"
"Samsung J2 Prime","Kab. Magelang","iqbalTokojaya",1224900,76,51038,5,"samsung"
"New : imoo Watch Phone Y1, Garansi 1tahun Resmi","Surabaya","kokowtcsurabaya",1025000,57,42709,4.9,"lain-lain"
"ADVAN S5E FULL VIEW 5inchi LTE 4G Garamsi Resmi","Bogor","RedPower Mega Grosir",695000,43,28959,4.8,"lain-lain"
"Handphone HP Nokia 105 Dual Simcard","Surabaya","GRosiRan ACCESORIESS HP",180000,34,7500,4.2,"nokia"
"Xiaomi Mi8 Lite 4/64 Distributor","Jakarta","pisces mobile",2600000,31,108334,4.9,"xiaomi"
"Samsung Galaxy A50 Ram 6GB Rom 128GB","Surabaya","ActionCam Surabaya",4200000,43,175000,5,"samsung"
"Samsung Galaxy J7+ (PLUS) GARANSI RESMI SEIN","Jakarta","Cellular Mas",2280000,319,95000,4.9,"samsung"
"xiaomi redmi Mi8 SE 6/64 - Garansi Distributor 1tahun","Jambi","younglic shop",4250000,35,177084,5,"xiaomi"
"HP ANDROID MURAH MAXTRON PLUTO RAINBOW NEW","Bandar Lampung","JRTOKO",599000,20,24959,4.9,"lain-lain"
"Xiaomi Redmi 6a 2/16 TAM","Tangerang Selatan","bagindosONLINE",1210000,269,50417,4.9,"xiaomi"
"Asus Zenfone live L1","Surabaya","ENGEL CELL",1350000,43,56250,4.9,"asus"
"(TERMURAH) READY BNIB iPhone 32gb 7 BLACK MATTE garansi apple inter","Jakarta","Big Berry Cellular",7200000,76,3e+05,4.6,"apple"
"Iphone 7 128GB Gold FU 4G Resmi No rekon ! Bisa TT ","Jakarta","MbahHape",7e+06,11,291667,5,"apple"
"SAMSUNG GALAXY A50 RAM 6/128GB GARANSI RESMI SEIN TERMURAH","Surabaya","Healthy living15",5e+06,42,208334,4.9,"samsung"
"Samsung Galaxy A50 - 4GB/64GB - Garansi Resmi","Jakarta","ucell cempaka",3395000,23,141459,4.9,"samsung"
"MOTOROLA MOTO M RESMI","Bekasi","Sahabat Cellular Bekasi",1799000,57,74959,4.8,"motorola"
"Iphone 6s 64 giga","Jakarta","randyshop2018",3800000,50,158334,4.8,"apple"
"nokia n-gage","Kab. Bandung","pasar.andir",2e+06,37,83334,5,"nokia"
"OPPO F11 pro 6Gb 64Gb garansi resmi indonesia","Batam","Billionairre",4972000,40,207167,5,"oppo"
"HP Android 4G Murah Xiaomi","Bandung","bandungacc02",699000,67,29125,4.7,"xiaomi"
"Airpods Apple 1 Original","Jakarta","Maulia Online",2900000,40,120834,5,"apple"
"Xiaomi Mi A2 Original Grs.TAM","Kab. Sleman","murahbangetonline",4e+06,40,166667,5,"xiaomi"
"Samsung Galaxy TAB A 10.1 SM-515 (2019) Garansi Resmi SEIN","Jakarta","tia fashion shop",4825000,26,201042,5,"samsung"
"POLYTRON PRIME T8 R255B - 4G LTE - RAM 2/16GB","Jakarta","Harga Murah Oke",899000,30,37459,4.9,"polytron"
"Oppo A5 2019 BNIB","Pontianak","KuRaKom",1992000,11,83000,5,"oppo"
"LG G6 Single Sim Fullset Original Murmer Abisss","Jakarta","GADGET SECOND88",2350000,42,97917,4.7,"lg"
"Vivo Y93 Ram 3/32 GB","Jakarta","centar jaya game 2",1995000,37,83125,5,"vivo"
"Xiaomi Redmi 6A 2/16GB - Black","Jakarta","Indokom Store",1229000,166,51209,4.9,"xiaomi"
"sony ericsson k800","Kab. Kudus","azza cell",2e+06,38,83334,4.9,"sony"
"XIAOMI REDMI 6A NEW TAM NO REPACKING","Kab. Jember","RIO-CELL",1199000,63,49959,4.7,"xiaomi"
"SAMSUNG GALAXY A50 (6/128GB)","Jakarta","Karin Cellular",4675000,55,194792,5,"samsung"
"Samsung Galaxy J4 Plus 2/32Gb Grs resmi Sein","Jakarta","Pluto sellular",1550000,255,64584,4.9,"samsung"
"Sony Xperia X Performance DOCOMO - SEKEN","Jakarta","NN Cellular",860000,54,35834,4.5,"sony"
"iPhone 6 Plus 64GB | MULUS 99% - FULLSET- GARANSI [GOLD-GREY-SILVER]","Batam","@ EvoStore",3200000,81,133334,4.6,"apple"
"Xiaomi mi 8 lite midnight black (4gb/64gb)","Jakarta","BonzKitchen",4e+06,44,166667,5,"xiaomi"
"samsung J2 prime segel SEIN","Bekasi","O.S cell",1117000,24,46542,4.9,"samsung"
"Xiaomi Redmi Note 7 4/64 Ram 4GB Rom 64GB Garansi 1 Tahun - Hitam","Jakarta","Axoo",2799000,36,116625,5,"xiaomi"
"xiaomi redmi 6A TAM","Yogyakarta","Multimedia Online Djogja",1235000,34,51459,4.9,"xiaomi"
"Redmi 6A garansi TAM","Kab. Banyuwangi","akz_store",1201000,31,50042,5,"xiaomi"
"XIAOMI REDMI 6A 2/16 GARANSI RESMI TAM","Jakarta","KEDAI HP",1185000,234,49375,4.8,"xiaomi"
"Asus Zenfone Max M2 ZB663KL Ram 3GB internal 32GB","Yogyakarta","esmgadget",2025000,4,84375,5,"asus"
"Samsung Galaxy Note 3 Resmi Sein","Bekasi","temanponsel",850000,42,35417,4.6,"samsung"
"Nokia 105 New Dual Sim 2017 Garansi Resmi","Jakarta","Asyfa Online Shop",215000,73,8959,4.6,"nokia"
"meizu m6s ram 3gb internal 64gb -garansi distri","Kab. Tangerang","jobabies",1835000,36,76459,4.7,"meizu"
"(Batt 2500) HP Ken Mobile R7710","Jakarta","kios hapeku",135000,25,5625,5,"ken"
"OPPO F11 SMARTPHONE 4/128","Jakarta","zafara collection",4099000,45,170792,5,"oppo"
"OPPO F9 RAM 4/64","Jakarta","Toko Wijaya Digital",4e+06,47,166667,5,"oppo"
"SAMSUNG A50 4/64 RAM 4GB ROM 64GB GARANSI RESMI SEIN","Jakarta","ArthaOnline",3785000,42,157709,5,"samsung"
"Xperia Z3+ /Z4 Docomo Batangan","Jakarta","Boboy Store",8e+05,71,33334,4.6,"lain-lain"
"Blackberry Aurora Smartphone [32GB/4GB]","Jakarta","BlackBerry Official",2499000,199,104125,4.4,"lain-lain"
"Mi play 4/64 black purple","Jakarta","kyan cell",2e+06,53,83334,5,"lain-lain"
"APPLE IPHONE 16GB 6S PLUS SPACE GRAY - GARANSI DISTRIBUTOR 1 TAHUN","Jakarta","Gadget Lee",2899000,58,120792,4.8,"apple"
"samsung galaxy j2 prime grs resmi","Jakarta","sukma phone",1140000,205,47500,4.8,"samsung"
"PRINCE PC 9000 HANDPHONE / POWERBANK HANDHPONE GARANSI RESMI 1 Tahun","Jakarta","BZT Cellular Dan IT",255000,86,10625,4.7,"lain-lain"
"redmi 6a tam","Surakarta","Zenk-quny",1204000,37,50167,5,"xiaomi"
"MESIN LG G4 H818P DUAL SIM,CABUTAN / SECOND SN.601 , 605 , 610","Jakarta","toko serba murah meriah",698500,58,29105,4.9,"lg"
"READY STOCK BNIB iPhone 256GB X Space Gray Garansi Apple 1 Tahun","Jakarta","chocoapple",14850000,80,618750,4.7,"apple"
"Xiaomi Mi 8 Lite","Medan","D-Segen.id",4e+06,40,166667,5,"xiaomi"
"OPPO A5S 3/32 GB GARANSI RESMI","Jakarta","G2000Shop",1910000,31,79584,5,"oppo"
"Samsung Galaxy J5 Pro / J5 2017 3GB/32GB Garansi Resmi","Jakarta","ucell cempaka",1875000,77,78125,4.9,"samsung"
"samsung A10","Kab. Sidoarjo","unique_shoop",2e+06,46,83334,4.8,"samsung"
"Xiaomi Redmi 6A Garansi TAM","Kab. Sleman","Zanuare Store",1187000,18,49459,5,"xiaomi"
"Samsung Galaxy Note 9 Blue Ocean BNIB SEIN","Jakarta","hanpart",10400000,71,433334,4.9,"samsung"
"xiaomi Redmi 6A TAM","Surabaya","rizkymaju",1214900,46,50621,5,"xiaomi"
"Xiaomi redmi 6a Tam","Bandung","Danish shop7",1200000,84,50000,4.9,"xiaomi"
"hp vivo Y91 3/32gb","Bandung","ceksound store",2010000,16,83750,5,"vivo"
"Honor 8x free mi band 3","Jakarta","SKW PHONE",4200000,43,175000,5,"honor"
"Evercoss N2","Jakarta","EVERCOSS OFFICIAL STORE",169000,153,7042,4.7,"evercoss"
"HP SAMSUNG J2 PRO RAM 2/32","Jakarta","BINTNG ELEKTRINDO",2025000,35,84375,4.9,"samsung"
"HP SAMSUNG Galaxy J4+ [2/32GB]","Serang","GRANDCOMPUTER",2049000,38,85375,5,"samsung"
"oppo f11 pro 6/64 new grs resmi oppo","Jakarta","arena phone cell",4175000,23,173959,4.9,"oppo"
"LETV LeEco Le S3 X626 4G Ram 4gb 32gb New","Jakarta","Boboy Store",1300000,61,54167,4.7,"leeco"
"Iphone 7 32gb (Refurbished) Garansi Distributor 1 Tahun","Jakarta","Evelyn__shop",4e+06,46,166667,4.9,"apple"
"Xiaomi Redmi Note 6 Pro Ram 4GB 64GB Global Version Dus Oren Original","Batam","Wendy OLS",2440000,88,101667,4.8,"xiaomi"
"Xiaomi Redmi Note 7 Ram 3/32 GB Garansi Resmi TAM","Jakarta","dk-cell",2145000,47,89375,5,"xiaomi"
"Asus Zenfone 2 ZE551ML Silver Ram 4 Gb-64Gb Garansi Distributor","Jakarta","Oyo Cell",1600000,59,66667,4.8,"asus"
"Vivo Y93 (3GB RAM + 32GB)","Tangerang Selatan","REGARDZ STORE",2150000,41,89584,4.7,"vivo"
"Xiaomi Redmi 7 Ram 3gb memory 32gb internal Garansi Distributor- Hitam","Jakarta","hens cam shop",2050000,39,85417,5,"xiaomi"
"xiaomi redmi note 6 pro ram 3gb rom 32gb black","Jakarta","DK.J phone cell",2275000,41,94792,5,"xiaomi"
"APPLE IPHONE XR 128GB DUAL SIM NANO+NANO GARANSI RESMI APPLE 1 TAHUN","Jakarta","Kios Utama",12399000,52,516625,5,"apple"
"Xiaomi Redmi Note 6 Pro 4GB 64GB BLACK GLOBAL","Bogor","bogorponsel",2325000,39,96875,5,"xiaomi"
"Samsung galaxy J2 Prime","Kab. Gresik","GAPRIA STORE",1185000,87,49375,5,"samsung"
"Strawberry ST22 | Handphone Candybar HP Murah Kamera Bluetooth 16GB","Tangerang","Strawberry Official",120000,185,5000,4.6,"blu"
"TERMURAH iPhone 256GB X Grey / Gray ORIGINAL Garansi 1 Tahun Apple","Jakarta","New Rizkyapple",14650000,76,610417,4.9,"apple"
"Vivo V15","Bandung","ORENSELULAR",4499000,45,187459,5,"vivo"
"Oppo A5S Grs Resmi","Jakarta","Dunia788",1925000,24,80209,5,"oppo"
"Xiaomi Mi A2","Kab. Sidoarjo","Global accessories",3e+06,44,125000,4.9,"xiaomi"
"samsung galaxy s8 garansi Resmi sein","Jakarta","kasih Acc",6650000,26,277084,4.8,"samsung"
"OPPO F11 Pro","Medan","JELWY CELL",4900000,41,204167,5,"oppo"
"OPPO","Surabaya","OLITH STORE",1500000,22,62500,5,"oppo"
"NOKIA C5-00 (GSM) ORIGINAL GARANSI 1 BULAN","Kab. Bekasi","Brandon Harvest",299000,65,12459,4.7,"nokia"
"HP samsung Flip GT-E1272 Dual Sim","Jakarta","Allitemss",239999,107,10000,4.9,"samsung"
"Asus Live L1 2/16","Pekanbaru","@Juragan Hape",980000,15,40834,4.9,"asus"
"HP ADVAN HAMMER R3F MODEL FLIP","Depok","GRUP.CELL",185000,99,7709,4.9,"lain-lain"
"iPhone 6 16gb new","Jakarta","Jimmylion",2770000,9,115417,5,"apple"
"APPLE IPHONE 6S 64 GB","Tangerang","Blackjack Shop",4150000,39,172917,5,"apple"
"HUAWEI P30 LITE GARANSI RESMI","Jakarta","Bintang Ponsell",3870000,32,161250,5,"huawei"
"Redmi Note 5A 2-16GB Xiaomi Garansi Resmi TAM","Jakarta","Happy family ID",2203500,41,91813,5,"xiaomi"
"[HOT ITEM]iPhone 8 64GB Gray ORIGINAL Garansi 1 Tahun Apple","Jakarta","New Rizkyapple",9550000,69,397917,4.8,"apple"
"Oppo F9 4/64GB Brand New in Box Garansi Resmi","Jakarta","Fat-ON-ah",2999000,45,124959,4.1,"oppo"
"Xiaomi redmi 6a 2/16 gb - garansi resmi TAM","Jakarta","tukang.sparepart.hp",1200000,27,50000,5,"xiaomi"
"OPPO A3S RAM 3 INTERNAL 32 NEW GARANSI RESMI OPPO 1 TAHUN","Surabaya","trenz celluler",2200000,31,91667,4.8,"oppo"
"OPPO A5S RAM 2/32 GB GARANSI RESMI OPPO INDONESIA","Jakarta","Grandstore cell",1845000,142,76875,4.9,"oppo"
"XIAOMI REDMI NOTE 3 PRO GOLD [RAM 2/16GB] - GARANSI 1TH","Jakarta","NewBeztBerry",1060000,34,44167,4.4,"xiaomi"
"BLACKVIEW BV7000 PRO 64GB RAM 4GB - IP68 Waterproof","Batam","T&T Mobile",2455000,50,102292,4.7,"lain-lain"
"Xiomi Redmi 6A TAM","Kab. Kebumen","aa cell kebumen(perdana)",1194500,18,49771,5,"xiaomi"
"XIAOMI REDMI 6A GARANSI RESMI TAM","Malang","Aneka Warna Gadgetstore",1220000,70,50834,5,"xiaomi"
"sony Xperia X PERFORMANCE","Jakarta","RESELLER PHONESHOP",880000,69,36667,4.7,"sony"
"XIAOMI REDMI 6A TAM BLACK -LIMITED EDITION","Kab. Kendal","zeen accsessorys",1204000,99,50167,5,"xiaomi"
"VIVO Y93 RAM 3GB ROM 32GB GARANSI RESMI VIVO 1 TAHUN","Jakarta","NEW STAR PHONEE",1899000,39,79125,5,"vivo"
"IPHONE 7 PLUS 32 GB GARANSI DISTRIBUTOR 1 TAHUN","Jakarta","GoodCell",4750000,27,197917,4.7,"apple"
"REDMI NOTE 5 3/32","Jakarta","mitra jaya cell1",2200000,282,91667,5,"xiaomi"
"Xiaomi Redmi 6a TAM. No Repack .","Pekanbaru","Widie90",1185000,23,49375,4.9,"xiaomi"
"IPHONE 7 32GB Apple","Medan","Lim'z Elec",4500000,36,187500,5,"apple"
"oppo A3S rom 2 16 gb Garansi Resmi","Jakarta","kasih Acc",2e+06,37,83334,4.9,"oppo"
"OPPO F9 PRO 6/64GB NEW GARANSI RESMI","Jakarta","Acoyphone",3500000,28,145834,5,"oppo"
"Handphone Xiaomi Note 5 Pro","Jambi","VIP Jambi",2160000,33,90000,5,"xiaomi"
"Apple iPhone X 64GB Garansi 1 Tahun Internasional","Surabaya","Infinite Cell",12550000,64,522917,4.9,"apple"
"Xiaomi Redmi 6A Garansi TAM (no repack)","Kab. Jepara","Hasbii Gadget online",1199900,34,49996,4.9,"xiaomi"
"VIVO Y91 C RAM 2GB INTERNAL 32GB GARANSI RESMI","Jakarta","Bintang Ponsell",1499000,22,62459,4.8,"vivo"
"xiaomi redmi 6A TAM bnib ori","Jakarta","BenYu Collection",1183939,108,49331,4.7,"xiaomi"
"XIAOMI REDMI 4X 2/16 GARANSI DISTRIBUTOR 1 TAHUN","Bandung","Bonk Bonk Shop",1049000,70,43709,4.7,"xiaomi"
"Samsung j6 plus 3- 32gb garansi resmi SEIN","Jakarta","Otw Phone",2190000,35,91250,5,"samsung"
"Xiaomi redmi 6 3/32gb","Kab. Sleman","Sky Speed Zone",2050000,12,85417,4.9,"xiaomi"
"Camera Silent - Iphone - 5S / 6 / 6 PLUS","Jakarta","kino phone cell",50000,94,2084,4.5,"apple"
"Andromax B SE by SmartFren","Kab. Malang","RockaGarage",1199000,36,49959,5,"smartfren"
"MITO Z1 - Android 4G 5"" FullView - RAM 3Gb ROM 16Gb","Jakarta","MediaKomunika",845000,34,35209,4.9,"lain-lain"
"XIAOMI REDMI NOTE 6 PRO 64GB RAM 4GB - NEW - BNIB - 100% ORI","Batam","T&T Mobile",2240000,74,93334,4.5,"xiaomi"
